time,open,high,low,close,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Plot,Plot,Developing Poc,Developing VA High,Developing VA Low,Plot,Plot,Shapes,MA,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Plot,Mayer Multiple,Strongly Overvalued,Weakly Overvalued,Weakly Undervalued,Strongly Undervalued,Plot,Plot,MA,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,Vix,Plot,RSI
2020-01-06T19:00:00-05:00,144.2,145.25,138.79,143.08,96525.47535,57726.15088900016,133.7,154.125,204,160.0875,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7501833775763969,2.4,2.2,0.6,0.5,-3.2884773696979592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.196388455693246
2020-01-07T19:00:00-05:00,143.08,148,137.03,140.6,101682.43986,58113.562026500156,135.075,154.125,212.95,159.6475,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7404393923236035,2.4,2.2,0.6,0.5,-3.305908284242638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.02520736225331
2020-01-08T19:00:00-05:00,140.64,141.38,135.12,137.71,61189.05136,58954.05284300014,135.075,153.125,223.22,156.4375,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7284666968894041,2.4,2.2,0.6,0.5,-3.3265722981389945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.50320145141018
2020-01-09T19:00:00-05:00,137.72,145.81,135.26,144.72,137621.95861,64538.063059000146,135.075,152.78,223.37,155.20749999999998,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7689303674894209,2.4,2.2,0.6,0.5,-3.2768836946105866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.45026825938685
2020-01-10T19:00:00-05:00,144.89,148,142,142.63,52850.52266,65158.59051850015,135.075,152.78,228.8,155.20749999999998,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7613442318953226,2.4,2.2,0.6,0.5,-3.2913953699583547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.88011711231085
2020-01-11T19:00:00-05:00,142.51,146.6,141.83,146.6,35450.67935,63818.71766100015,135.075,152.35,222.85,155.20749999999998,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.713605198418753,0.78648743766041,2.4,2.2,0.6,0.5,-3.2638449523178377,-0.12458416950689577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.521185565089795
2020-01-12T19:00:00-05:00,146.55,147,142.1,143.51,44072.67258,64273.53787950015,135.075,151.42000000000002,237.98,157.0325,178.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7730195649199625,2.4,2.2,0.6,0.5,-3.2850993166036817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.6702162576775
2020-01-13T19:00:00-05:00,143.5,170.83,143.45,165.76,258408.63019,74938.17848600015,146.49,151.255,266.49,153.8225,176.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8963364895632452,2.4,2.2,0.6,0.5,-3.1409199624980837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.48050730322544
2020-01-14T19:00:00-05:00,165.74,172.18,159.13,166.29,165292.70064,80608.16853500015,147.16500000000002,151.255,268.42,149.0575,172.10500000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9028814672841895,2.4,2.2,0.6,0.5,-3.1376402763839564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.73134985586911
2020-01-15T19:00:00-05:00,166.27,167.28,158.17,163.93,88188.76457,83028.55740550013,148.85,150.1,286.27,147.4325,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8931261485521647,2.4,2.2,0.6,0.5,-3.1518808135427516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.96199102203082
2020-01-16T19:00:00-05:00,164,174.52,162.01,169.59,134919.68098,87422.70636300014,150.02000000000004,147.195,264.92,146.8625,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9270974698750735,2.4,2.2,0.6,0.5,-3.117869316218241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.90428111498863
2020-01-17T19:00:00-05:00,169.54,179.32,164.92,174.06,113052.33725,89831.03086150014,152.42,147.785,258.5,146.25,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9545913728105451,2.4,2.2,0.6,0.5,-3.091775172670764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.01224202373275
2020-01-18T19:00:00-05:00,174.05,178,161.7,166.75,113433.70376,92562.12895200014,152.42,147.785,268.03,146.25,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.558726597858345,0.9179003504260059,2.4,2.2,0.6,0.5,-3.1346070095840637,0.00557171510571104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.75050852803963
2020-01-19T19:00:00-05:00,166.67,169.3,161.1,166.68,66340.78847,91626.94807150014,152.42,147.785,283.31,146.25,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204568045768827,2.4,2.2,0.6,0.5,-3.1349575532090728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.67503797445372
2020-01-20T19:00:00-05:00,166.66,170,164.28,169.19,61518.50984,91827.24811250014,152.42,147.785,258.66,146.25,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9373929130126095,2.4,2.2,0.6,0.5,-3.1199173038199426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.19648413970395
2020-01-21T19:00:00-05:00,169.29,171.05,165.65,167.68,49461.00626,91839.71929300013,152.42,147.785,257.4,146,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9321225968019448,2.4,2.2,0.6,0.5,-3.128846215774726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.3994957856994
2020-01-22T19:00:00-05:00,167.73,167.79,158.44,162.4,69309.05846,90872.57686350013,155.91,147.785,265.8,144.775,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9063976942671476,2.4,2.2,0.6,0.5,-3.160764958610016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.42687856091168
2020-01-23T19:00:00-05:00,162.49,164.21,154.48,162.3,88510.14338,93735.34099550013,156.73,147.785,262.08,144.775,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9096712684561553,2.4,2.2,0.6,0.5,-3.1612788607400133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.316566012238894
2020-01-24T19:00:00-05:00,162.31,162.41,157.4,160.12,36677.53774,93301.53252650014,157.05,147.785,275.48,144.775,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9011853525299558,2.4,2.2,0.6,0.5,-3.1747704332841526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.84137066168072
2020-01-25T19:00:00-05:00,160,167.59,159.09,167.35,44653.74925,90957.97052800014,157.22,147.785,265.31,144.6425,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3548297226745267,0.9451029857291439,2.4,2.2,0.6,0.5,-3.130522590345633,0.013457339673614078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.65436568805441
2020-01-26T19:00:00-05:00,167.58,171.7,164.89,169.77,84469.49874,90355.17169750013,157.22,147.785,246.5,143.83,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9614551459682271,2.4,2.2,0.6,0.5,-3.11608168576777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.391479587776644
2020-01-27T19:00:00-05:00,169.78,176.5,169.78,175.99,102264.18905,90384.25915700014,157.22,147.785,223.5,143.3475,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9994985185568026,2.4,2.2,0.6,0.5,-3.080085462739108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.47044642473011
2020-01-28T19:00:00-05:00,175.91,178.31,173.13,173.45,85409.93842,91595.30351000014,157.29,147.785,227.63,143.305,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9877542954783418,2.4,2.2,0.6,0.5,-3.09455581419477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.31882450926949
2020-01-29T19:00:00-05:00,173.41,186.89,170,184.55,104426.48715,89935.52993700013,164.36,151.57,227.37,143.0575,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.052200670147207,2.4,2.2,0.6,0.5,-3.03243563116794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.74915009372629
2020-01-30T19:00:00-05:00,184.52,185.68,175,179.74,108639.79107,92724.99335750013,164.36,151.57,217.31,143.0325,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.026196734714386,2.4,2.2,0.6,0.5,-3.05883031361629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.26066970581643
2020-01-31T19:00:00-05:00,179.72,184.2,179,183.5,65650.18283,94234.96853150013,164.495,151.57,217.26,142.7725,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.048124328679225,2.4,2.2,0.6,0.5,-3.0380545123025873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.39030427584146
2020-02-01T19:00:00-05:00,183.49,193.52,178.98,188.29,96138.85866,96838.27783550012,168.485,154.885,232.12,142.4075,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.071942446042884,1.0761943791434696,2.4,2.2,0.6,0.5,-3.012199635314063,0.13165913745098365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.92013724681905
2020-02-02T19:00:00-05:00,188.22,195.21,186.25,189.42,89093.21031,88372.50684150013,174.845,155.73000000000002,223.75,140.935,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0837956191015128,2.4,2.2,0.6,0.5,-3.006199333250914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.50153340303466
2020-02-03T19:00:00-05:00,189.41,191.37,184.29,188.24,89061.42053,84560.94283600013,174.845,155.73000000000002,224.56,142.2525,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0780609106705368,2.4,2.2,0.6,0.5,-3.0123864191335246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.00169553147103
2020-02-04T19:00:00-05:00,188.25,207.93,186.89,204,143954.08559,87349.20888700013,181.20499999999998,162.09,228.64,143.9125,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1691525964787317,2.4,2.2,0.6,0.5,-2.93189757609772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.26448302631906
2020-02-05T19:00:00-05:00,204.01,216.49,200.54,212.95,162413.83052,88723.91636400015,185.485,166.37,245.56,144.6,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.220890266646564,2.4,2.2,0.6,0.5,-2.888964923117001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.23929188172224
2020-02-06T19:00:00-05:00,212.94,224.78,212.94,223.22,161659.86966,91154.29298450015,189.63,170.515,237.75,144.1,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2795471084224452,2.4,2.2,0.6,0.5,-2.841836327155764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.02347727129438
2020-02-07T19:00:00-05:00,223.22,228.4,213.24,223.37,137475.616,92356.38859650014,191.44,172.325,199.46,143.9275,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2799872557117953,2.4,2.2,0.6,0.5,-2.8411208434641044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.06131735019261
2020-02-08T19:00:00-05:00,223.36,230.9,223.16,228.8,111211.56531,94599.92743850013,192.69,173.575,202.77,143.9275,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.87493032434925,1.3106445186073734,2.4,2.2,0.6,0.5,-2.8171453154554214,0.3211767862316796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.42175358166739
2020-02-09T19:00:00-05:00,228.8,229.6,216.31,222.85,106485.40434,96848.27216350014,192.69,173.575,200.5,143.71249999999998,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.276430370966695,2.4,2.2,0.6,0.5,-2.843489016851609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.56932843291062
2020-02-10T19:00:00-05:00,222.86,239.92,217.83,237.98,174444.87158,103097.46542950014,197.2,178.08499999999998,194.61,143.2475,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3623644390708598,2.4,2.2,0.6,0.5,-2.777774331924039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.87202424500686
2020-02-11T19:00:00-05:00,237.99,276.15,237.95,266.49,293996.36411,114331.83071200014,215.315,196.2,110.3,148.8725,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.522987109844926,2.4,2.2,0.6,0.5,-2.6646530411829183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.06490904072255
2020-02-12T19:00:00-05:00,266.63,278.01,253.75,268.42,264197.26169,123116.18662750015,217.70499999999998,197.13,135.51,149.21,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5315260314350276,2.4,2.2,0.6,0.5,-2.657453249861486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.33535640856329
2020-02-13T19:00:00-05:00,268.37,287.98,260.13,286.27,191566.75753,130860.64761700016,223.53500000000003,202.115,122.17,149.475,170.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6298604879959575,2.4,2.2,0.6,0.5,-2.5930633066127027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.54889006616763
2020-02-14T19:00:00-05:00,285.95,290,261.35,264.92,251243.80662,141190.15048550017,227.445,203.125,123.3,148.60750000000002,169.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5059438795449562,2.4,2.2,0.6,0.5,-2.6705962501883125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.26223904894397
2020-02-15T19:00:00-05:00,264.83,274,236.37,258.5,248679.15876,149400.63348650016,229.89,206.075,111.38,150.1025,168.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.69876205594335,1.4677888484955188,2.4,2.2,0.6,0.5,-2.6951527587551745,0.41672653985810393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.38335872186747
2020-02-16T19:00:00-05:00,258.58,269,242.36,268.03,204959.4993,154535.39899900014,230,206.075,116.09,150.1025,165.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5197231465067453,2.4,2.2,0.6,0.5,-2.658942204707343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.77249661934003
2020-02-17T19:00:00-05:00,268.2,286.87,259.24,283.31,211662.72155,160848.03815550014,230,206.075,118.6,150.1025,163.925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6033825480262078,2.4,2.2,0.6,0.5,-2.6035488805101585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.12426996811053
2020-02-18T19:00:00-05:00,283.34,287.13,250,258.66,239803.86883,167616.90723950014,232.5,206.075,136.68,150.1025,159.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4623655427645548,2.4,2.2,0.6,0.5,-2.6946104718278803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.27706716001687
2020-02-19T19:00:00-05:00,258.51,264.26,245.25,257.4,203271.53006,172348.49418900014,234.49,206.075,133.27,150.1025,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.453820444138194,2.4,2.2,0.6,0.5,-2.699503943287586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.696268616057694
2020-02-20T19:00:00-05:00,257.2,268.71,254.1,265.8,136892.26147,175910.59812100013,234.49,206.075,132.79,151.8475,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4998751514758248,2.4,2.2,0.6,0.5,-2.6674283199766964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.09999640021547
2020-02-21T19:00:00-05:00,265.79,267.04,256.3,262.08,63814.6056,174294.38546800014,237.14499999999998,206.075,122.42,152.2575,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4773718249724792,2.4,2.2,0.6,0.5,-2.6815559672445555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.23729497819271
2020-02-22T19:00:00-05:00,261.94,276.62,261.53,275.48,104405.15413,175059.98265900015,237.14499999999998,206.075,137,152.41750000000002,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.818097723837454,1.5507375685709406,2.4,2.2,0.6,0.5,-2.6317195006903127,0.4499163344250643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.06295052370174
2020-02-23T19:00:00-05:00,275.48,278.13,256.06,265.31,197775.68277,180495.69577100012,238.445,206.075,139,152.5025,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4916201431406637,2.4,2.2,0.6,0.5,-2.669371569118284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.01107884321973
2020-02-24T19:00:00-05:00,265.53,266.24,244.44,246.5,152715.44975,180933.76397900013,245.26999999999998,207.76,136.26,152.5025,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3844581236520508,2.4,2.2,0.6,0.5,-2.7429401541205314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.94646076289861
2020-02-25T19:00:00-05:00,246.28,250.84,215.33,223.5,404352.63007,193030.70395650013,251.47,207.76,139,152.5025,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2546664046930718,2.4,2.2,0.6,0.5,-2.8409368695659634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.096897569632944
2020-02-26T19:00:00-05:00,223.78,239,209.26,227.63,342714.19419,202083.42018300015,249.63,207.76,131.56,152.5375,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2774362158751058,2.4,2.2,0.6,0.5,-2.822668873665445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.627056732115136
2020-02-27T19:00:00-05:00,227.6,234.9,213.63,227.37,258341.00185,208126.68947550017,249.63,207.76,131.35,157.965,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2754005925729823,2.4,2.2,0.6,0.5,-2.8238651832306134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.539120900259164
2020-02-28T19:00:00-05:00,227.13,233.32,216.83,217.31,93401.33611,207236.17801550016,249.63,207.76,124.35,157.965,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2186720226697352,2.4,2.2,0.6,0.5,-2.8690693384737407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.14832874838849
2020-02-29T19:00:00-05:00,217.36,227.99,211.5,217.26,144339.92368,209128.90398250017,249.63,207.76,132.32,158.0325,157.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.418966318725158,1.2173348345971664,2.4,2.2,0.6,0.5,-2.8693578197168788,0.20227912567042355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.13150842475236
